(91.89, 32.12)
(93.35, 32.61)
(94.42, 33.09)
(95.31, 33.9)
(96.49, 36.28)
(97.64, 36.04)
(98.67, 35.98)
(99.87, 37.43)
(100.71, 38.36)
(102.04, 39.11)
(103.1, 39.16)
(104.34, 40.95)
(105.15, 42.02)
(106.56, 42.81)
(107.74, 44.14)
(108.63, 44.75)
(109.48, 45.6)
(110.85, 46.41)
(112.13, 47.46)
(113.32, 48.92)
(114.13, 49.64)
(115.07, 51.1)
(116.61, 50.49)
(117.59, 52.36)
(119.48, 54.55)
(120.84, 55.24)
(121.82, 56.91)

(0.0, 0.0)
(1.02, 1.65)
(2.08, 0.21)
(3.36, 1.9)
(5.13, 1.58)
(7.38, 3.12)
(8.28, 2.78)
(9.14, 2.03)
(10.2, 3.57)
(11.27, 3.39)
(12.38, 3.47)
(13.64, 3.9)
(14.57, 3.6)
(15.91, 4.32)
(16.81, 3.9)
(18.01, 4.42)
(19.27, 5.09)
(20.41, 5.36)
(21.95, 4.85)
(23.12, 5.04)
(24.51, 6.37)
(25.9, 5.36)
(27.18, 6.11)
(28.27, 6.32)
(29.38, 6.63)
(30.59, 7.0)
(31.89, 8.09)
(32.8, 7.35)
(33.95, 7.86)
(35.19, 6.84)
(36.21, 6.49)
(38.54, 9.63)
(39.5, 8.86)
(40.77, 10.02)
(41.82, 10.24)
(42.81, 9.94)
(43.85, 9.75)
(45.06, 10.83)
(45.96, 10.61)
(47.22, 11.44)
(48.94, 12.34)
(49.88, 11.51)
(51.09, 12.64)
(52.0, 12.83)
(53.67, 13.74)
(54.75, 13.42)
(56.02, 14.07)
(57.14, 14.68)
(58.16, 14.86)
(59.83, 15.1)
(60.89, 16.27)
(61.91, 16.41)
(63.04, 17.49)
(64.04, 17.62)
(65.01, 17.18)
(66.09, 17.43)
(67.2, 18.02)
(68.2, 19.47)
(69.27, 19.66)
(70.36, 19.29)
(71.43, 20.35)
(73.02, 20.87)
(74.56, 22.43)
(75.62, 22.49)
(76.69, 22.52)
(77.59, 24.35)
(78.63, 24.05)
(79.73, 24.12)
(80.62, 25.16)
(82.16, 26.02)
(83.72, 26.5)
(85.22, 27.51)
(86.35, 27.72)
(87.26, 28.58)
(88.31, 29.09)
(89.18, 30.15)
(90.27, 29.86)
(91.3, 30.38)
(92.37, 30.43)
(93.31, 31.09)
(94.27, 31.91)
(95.07, 33.04)
(96.13, 33.07)
(97.2, 33.46)
(98.07, 34.63)
(99.66, 34.61)
(100.93, 36.12)
(101.96, 36.47)
(103.25, 37.62)
(104.1, 38.64)
(105.08, 38.72)
(106.05, 39.42)
(107.3, 40.88)
(108.46, 40.85)
(109.37, 41.25)
(110.67, 42.02)
(112.11, 42.85)
(113.46, 43.94)
(114.5, 45.67)
(115.44, 46.11)
(117.35, 46.94)
(118.25, 47.53)
(119.13, 47.93)
(120.23, 48.49)
(121.29, 49.91)

(0.0, 0.0)
(2.42, -0.91)
(4.07, -0.02)
(5.27, 0.16)
(6.76, 1.3)
(8.39, 1.32)
(10.13, 1.67)
(11.29, 1.98)
(12.28, 1.7)
(13.53, 2.51)
(14.39, 1.75)
(15.73, 3.05)
(17.58, 4.01)
(19.42, 2.62)
(20.98, 4.83)
(22.28, 5.65)
(23.62, 4.6)
(24.67, 4.43)
(25.69, 4.64)
(27.43, 5.04)
(28.54, 5.32)
(29.51, 5.03)
(30.72, 5.41)
(32.03, 6.52)
(33.12, 6.82)
(34.48, 6.6)
(35.29, 5.78)
(36.6, 7.05)
(38.77, 8.76)
(39.96, 8.93)
(41.19, 9.67)
(42.1, 8.44)
(43.16, 8.82)
(44.24, 9.41)
(45.3, 9.61)
(46.47, 10.4)
